filename,speaker
/content/drive/My Drive/spectrogram/data/wav/id10836/v3VSpCqV3kg/00007.wav,id10836
/content/drive/My Drive/spectrogram/data/wav/id10836/krzBaCitIkM/00005.wav,id10836
/content/drive/My Drive/spectrogram/data/wav/id10831/HCuN8P5SSlU/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00008.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00018.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/fizhm1DbXlQ/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00007.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00008.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00005.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/8JYyoTdqCy0/00002.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00019.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00007.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00005.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00006.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/zlvtVz0WfBI/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/V8s0WBW8_lM/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00012.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/BuszvCV-XJc/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00014.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/8JYyoTdqCy0/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00002.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/svOElhHUb38/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00020.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/hPyPZNA89iQ/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00004.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00004.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/H2B_cHaJzOU/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00007.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00008.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/BuszvCV-XJc/00002.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/NKhS5CAsWss/00006.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/H2B_cHaJzOU/00001.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00015.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/8JYyoTdqCy0/00004.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00010.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/H2B_cHaJzOU/00002.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/ZgtAh6BFRIk/00009.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10831/mO5Tjo_ljkE/00003.wav,id10831
/content/drive/My Drive/spectrogram/data/wav/id10830/qTyiB76WaNU/00008.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/gwlkSlK04D4/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/JU045p4eIas/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/NaSrxgvKjlI/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX1SIBFEObc/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/BETpEZOK66c/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/JU045p4eIas/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00008.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/qTyiB76WaNU/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00007.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/qTyiB76WaNU/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/O2hmoEavnRI/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/zyDjp16gMX4/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00006.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/5r2lSmUG0po/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/gwlkSlK04D4/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/1mQWtV2MY7U/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00008.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/G_5oHKnhsqY/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/T7Gp_PrgV2w/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/O2hmoEavnRI/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/wig9WY9iqcY/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jqfFCHBHpEo/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX1SIBFEObc/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jqfFCHBHpEo/00005.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/WjkHKr9M4sY/00005.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/WjkHKr9M4sY/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/WjkHKr9M4sY/00008.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/awlcO3BiN2I/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00014.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jqfFCHBHpEo/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/U9MEoCMBryQ/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jSYGKQ93m78/00005.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/5r2lSmUG0po/00007.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00009.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00005.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00010.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/VX3HpmgNqjA/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/zyDjp16gMX4/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/qTyiB76WaNU/00007.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00011.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00015.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/52O1tFdPcXA/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00006.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00006.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/awlcO3BiN2I/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00007.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/mfHiKz4GFm0/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/BETpEZOK66c/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jSYGKQ93m78/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/j9skKm3FIKI/00013.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/k_cBTqJ9e7Y/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/5r2lSmUG0po/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/gwlkSlK04D4/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/qTyiB76WaNU/00006.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/NaSrxgvKjlI/00003.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/jqfFCHBHpEo/00001.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/RV56qw6bdpE/00002.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10830/5r2lSmUG0po/00004.wav,id10830
/content/drive/My Drive/spectrogram/data/wav/id10820/VaHy_HfMCjY/00007.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OJMFRm5GZ0U/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/x8UcNlFaqiE/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/leQrfZnsMH0/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/x8UcNlFaqiE/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/zL-gDCjv8JM/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/tvI5XqdveBg/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00007.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/ylUHJfP1AJI/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Z1k_5KJMfqs/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00007.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/VaHy_HfMCjY/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/__jNzN4zM7A/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00009.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00006.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/XXiokN9FRzw/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/x8UcNlFaqiE/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/XXiokN9FRzw/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00012.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/VaHy_HfMCjY/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00015.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00007.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/nZ2OzWPEM1E/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/nZ2OzWPEM1E/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/VaHy_HfMCjY/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OJMFRm5GZ0U/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00006.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00010.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/nZ2OzWPEM1E/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00010.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00009.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/kLqdRx2GLE4/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/kLqdRx2GLE4/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/S01pd-RYOqI/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/__jNzN4zM7A/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00006.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/XyXhM3DknWc/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/x8UcNlFaqiE/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00005.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00010.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00011.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/H6CBd_Nl99s/00009.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/9meAl7N4fHg/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00008.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/kLqdRx2GLE4/00006.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/46yBFiqrd2A/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/x8UcNlFaqiE/00001.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/OjuDpeB_1U8/00006.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/kLqdRx2GLE4/00007.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/kLqdRx2GLE4/00004.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/ylUHJfP1AJI/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/BxcAEIROumI/00002.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/Nkq8JkpR5z0/00014.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10820/__jNzN4zM7A/00003.wav,id10820
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/LHph95SQtO4/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/HntureQsfB8/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/FkLrfHzsw7A/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8GjfVDch1Fw/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/rGWIzHtlB6M/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/DN2hCXoR_4Y/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/HntureQsfB8/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00025.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/DN2hCXoR_4Y/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/DN2hCXoR_4Y/00008.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00008.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/G58Cn_eDm4M/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/rGWIzHtlB6M/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00018.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/vwVOmAb7eCQ/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00020.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00011.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00014.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00022.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00019.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/qpEPc2KJNjc/00009.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/qpEPc2KJNjc/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/HRLBTdcY_Ks/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00008.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00014.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00022.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00027.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00018.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/tsn_xzKLxjU/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00008.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00011.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00023.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00026.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00014.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00013.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00021.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00009.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/G58Cn_eDm4M/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/vwVOmAb7eCQ/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00020.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/rGWIzHtlB6M/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00017.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/xV_wiiGHxJ4/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/G58Cn_eDm4M/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00010.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00011.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/tsn_xzKLxjU/00007.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00009.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00009.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00007.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00011.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8GjfVDch1Fw/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00015.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/vwVOmAb7eCQ/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00013.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00007.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/ZhBQlOryF2Y/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/LHph95SQtO4/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/vwVOmAb7eCQ/00007.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00015.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/spsHU85z6C0/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/LHph95SQtO4/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00007.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/LHph95SQtO4/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00014.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00015.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/DN2hCXoR_4Y/00002.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/HRLBTdcY_Ks/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/qpEPc2KJNjc/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/xV_wiiGHxJ4/00001.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/tsn_xzKLxjU/00005.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8GjfVDch1Fw/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/dEz_dKbqedk/00009.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00023.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/YOkYs3XeYmM/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/8pzpzGkPino/00003.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/EAAH0qnFpgw/00006.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/rGWIzHtlB6M/00004.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/7DPIpcCSQOM/00013.wav,id10817
/content/drive/My Drive/spectrogram/data/wav/id10817/oOWrkwFB4dM/00008.wav,id10817
